sequence	start
4_chromosome	31288015
4_chromosome	31288284
4_chromosome	31288935
4_chromosome	31289033
4_chromosome	31289045
4_chromosome	31289623
4_chromosome	31289686
4_chromosome	31289897
4_chromosome	31290295
4_chromosome	31293051
4_chromosome	31305740
4_chromosome	31305877
4_chromosome	31306384
4_chromosome	31306402
4_chromosome	31307475
4_chromosome	31307630
4_chromosome	31307729
4_chromosome	31307738
4_chromosome	31309346
4_chromosome	31314747
4_chromosome	31315604
4_chromosome	31315616
4_chromosome	31319727
4_chromosome	31322901
4_chromosome	31327716
4_chromosome	31329123
4_chromosome	31330943
4_chromosome	31332160
4_chromosome	31334246
4_chromosome	31334271
4_chromosome	31334273
4_chromosome	31339073
4_chromosome	31339292
4_chromosome	31339767
4_chromosome	31340896
4_chromosome	31341193
4_chromosome	31341835
4_chromosome	31341846
4_chromosome	31342141
4_chromosome	31345715
4_chromosome	31349009
4_chromosome	31349551
4_chromosome	31350431
4_chromosome	31351831
4_chromosome	31352183
4_chromosome	31352690
4_chromosome	31353033
4_chromosome	31353149
4_chromosome	31353201
4_chromosome	31353588
4_chromosome	31353920
4_chromosome	31354148
4_chromosome	31354972
4_chromosome	31356021
4_chromosome	31356049
4_chromosome	31356365
4_chromosome	31356612
4_chromosome	31360470
4_chromosome	31360997
4_chromosome	31361104
4_chromosome	31361293
4_chromosome	31363100
4_chromosome	31363694
4_chromosome	31363777
4_chromosome	31364746
4_chromosome	31364747
4_chromosome	31365149
4_chromosome	31366714
4_chromosome	31367056
4_chromosome	31367058
4_chromosome	31368860
4_chromosome	31369677
4_chromosome	31369753
4_chromosome	31369822
4_chromosome	31370038
4_chromosome	31370258
4_chromosome	31371191
4_chromosome	31371255
4_chromosome	31371628
4_chromosome	31371669
4_chromosome	31373107
4_chromosome	31373126
4_chromosome	31373230
4_chromosome	31373338
4_chromosome	31373473
4_chromosome	31382762
4_chromosome	31383049
4_chromosome	31383503
4_chromosome	31383520
4_chromosome	31383660
4_chromosome	31385661
4_chromosome	31386225
4_chromosome	31387777
4_chromosome	31389659
4_chromosome	31389701
4_chromosome	31389786
4_chromosome	31389994
4_chromosome	31390102
4_chromosome	31390310
4_chromosome	31390811
4_chromosome	31392034
4_chromosome	31392218
4_chromosome	31392746
4_chromosome	31395734
4_chromosome	31396034
4_chromosome	31396489
4_chromosome	31397495
4_chromosome	31398364
4_chromosome	31398533
4_chromosome	31399082
4_chromosome	31399744
4_chromosome	31399832
4_chromosome	31400002
4_chromosome	31400377
4_chromosome	31403115
4_chromosome	31405444
4_chromosome	31406186
4_chromosome	31407540
4_chromosome	31409156
4_chromosome	31409418
4_chromosome	31409570
4_chromosome	31410439
4_chromosome	31411324
4_chromosome	31411914
4_chromosome	31411929
4_chromosome	31413554
4_chromosome	31413560
4_chromosome	31413579
4_chromosome	31413990
4_chromosome	31414412
4_chromosome	31419252
4_chromosome	31419451
4_chromosome	31419458
4_chromosome	31419534
4_chromosome	31419580
4_chromosome	31419684
4_chromosome	31419796
4_chromosome	31420355
4_chromosome	31420555
4_chromosome	31420764
4_chromosome	31423648
4_chromosome	31423670
4_chromosome	31425420
4_chromosome	31426044
4_chromosome	31426113
4_chromosome	31426413
4_chromosome	31426557
4_chromosome	31426642
4_chromosome	31426733
4_chromosome	31427020
4_chromosome	31428381
4_chromosome	31428976
4_chromosome	31429507
4_chromosome	31429554
4_chromosome	31433965
4_chromosome	31435135
4_chromosome	31435633
4_chromosome	31435640
4_chromosome	31435711
4_chromosome	31438501
4_chromosome	31438512
4_chromosome	31438870
4_chromosome	31438880
4_chromosome	31438993
4_chromosome	31439141
4_chromosome	31439153
4_chromosome	31439380
4_chromosome	31442424
4_chromosome	31442449
4_chromosome	31443027
4_chromosome	31444023
4_chromosome	31447184
4_chromosome	31447198
4_chromosome	31447492
4_chromosome	31449778
4_chromosome	31449787
4_chromosome	31449872
4_chromosome	31452247
4_chromosome	31453070
4_chromosome	31453083
4_chromosome	31453929
4_chromosome	31454559
4_chromosome	31455129
4_chromosome	31455266
4_chromosome	31455439
4_chromosome	31455853
4_chromosome	31458402
4_chromosome	31458618
4_chromosome	31459789
4_chromosome	31459890
4_chromosome	31460139
4_chromosome	31460360
4_chromosome	31460431
4_chromosome	31460510
4_chromosome	31460638
4_chromosome	31461834
4_chromosome	31461851
4_chromosome	31462053
4_chromosome	31465583
4_chromosome	31469275
4_chromosome	31469517
4_chromosome	31469814
4_chromosome	31471153
4_chromosome	31471349
4_chromosome	31471681
4_chromosome	31471783
4_chromosome	31471857
4_chromosome	31473123
4_chromosome	31474652
4_chromosome	31477592
4_chromosome	31478492
4_chromosome	31480972
4_chromosome	31481850
4_chromosome	31482001
4_chromosome	31482264
4_chromosome	31483002
4_chromosome	31483974
4_chromosome	31484452
4_chromosome	31485101
4_chromosome	31487981
4_chromosome	31488244
4_chromosome	31489905
4_chromosome	31491556
4_chromosome	31491975
4_chromosome	31491989
4_chromosome	31494303
4_chromosome	31496255
4_chromosome	31496449
4_chromosome	31497517
4_chromosome	31497921
4_chromosome	31498292
4_chromosome	31499194
4_chromosome	31499786
4_chromosome	31500115
4_chromosome	31501914
4_chromosome	31503445
4_chromosome	31509320
4_chromosome	31514019
4_chromosome	31514155
4_chromosome	31514287
4_chromosome	31514424
4_chromosome	31514563
4_chromosome	31514627
4_chromosome	31517249
4_chromosome	31518618
4_chromosome	31518630
4_chromosome	31519265
4_chromosome	31522768
4_chromosome	31523628
4_chromosome	31523812
4_chromosome	31524886
4_chromosome	31526339
4_chromosome	31526792
4_chromosome	31526951
4_chromosome	31526973
4_chromosome	31527280
4_chromosome	31528537
4_chromosome	31531595
4_chromosome	31531721
4_chromosome	31531966
4_chromosome	31531975
4_chromosome	31532331
4_chromosome	31534458
4_chromosome	31537046
4_chromosome	31537694
4_chromosome	31538705
4_chromosome	31542003
4_chromosome	31542309
4_chromosome	31543123
4_chromosome	31544011
4_chromosome	31544900
4_chromosome	31545860
4_chromosome	31546017
4_chromosome	31546343
4_chromosome	31547226
4_chromosome	31547456
4_chromosome	31547463
4_chromosome	31549287
4_chromosome	31549417
4_chromosome	31551191
4_chromosome	31551469
4_chromosome	31551721
4_chromosome	31552171
4_chromosome	31552865
4_chromosome	31555816
4_chromosome	31557686
4_chromosome	31558296
4_chromosome	31568301
4_chromosome	31568397
4_chromosome	31568422
4_chromosome	31569251
4_chromosome	31570457
4_chromosome	31572806
4_chromosome	31572823
4_chromosome	31573687
4_chromosome	31573902
4_chromosome	31574861
4_chromosome	31576017
4_chromosome	31576071
4_chromosome	31576089
4_chromosome	31576556
4_chromosome	31576726
4_chromosome	31578129
4_chromosome	31578396
4_chromosome	31578644
4_chromosome	31578915
4_chromosome	31578923
4_chromosome	31578960
4_chromosome	31579490
4_chromosome	31579502
4_chromosome	31579930
4_chromosome	31580953
4_chromosome	31582745
4_chromosome	31582893
4_chromosome	31585337
4_chromosome	31585357
4_chromosome	31586240
4_chromosome	31586510
4_chromosome	31587581
4_chromosome	31588052
4_chromosome	31590231
4_chromosome	31598137
4_chromosome	31598590
4_chromosome	31598762
4_chromosome	31599949
4_chromosome	31600040
4_chromosome	31600070
4_chromosome	31600132
4_chromosome	31600177
4_chromosome	31600211
4_chromosome	31600240
4_chromosome	31600255
4_chromosome	31600392
4_chromosome	31602191
4_chromosome	31602225
4_chromosome	31602305
4_chromosome	31602463
4_chromosome	31602493
4_chromosome	31602547
4_chromosome	31603940
4_chromosome	31603943
4_chromosome	31605807
4_chromosome	31605820
4_chromosome	31606059
4_chromosome	31606534
4_chromosome	31606546
4_chromosome	31606605
4_chromosome	31607855
4_chromosome	31607890
4_chromosome	31607932
4_chromosome	31608136
4_chromosome	31608987
4_chromosome	31608998
4_chromosome	31609053
4_chromosome	31609191
4_chromosome	31609209
4_chromosome	31609292
4_chromosome	31609826
4_chromosome	31610028
4_chromosome	31611282
4_chromosome	31611603
4_chromosome	31611752
4_chromosome	31611860
4_chromosome	31611868
4_chromosome	31613256
4_chromosome	31614136
4_chromosome	31614325
4_chromosome	31615977
4_chromosome	31616052
4_chromosome	31618159
4_chromosome	31618325
4_chromosome	31618472
4_chromosome	31618608
4_chromosome	31618610
4_chromosome	31620699
4_chromosome	31620736
4_chromosome	31622627
4_chromosome	31624226
4_chromosome	31624829
4_chromosome	31626337
4_chromosome	31627755
4_chromosome	31627983
4_chromosome	31628512
4_chromosome	31628783
4_chromosome	31628883
4_chromosome	31629036
4_chromosome	31630141
4_chromosome	31637275
4_chromosome	31637421
4_chromosome	31638367
4_chromosome	31638527
4_chromosome	31638672
4_chromosome	31638818
4_chromosome	31639306
4_chromosome	31639878
4_chromosome	31639890
4_chromosome	31639968
4_chromosome	31641136
4_chromosome	31641332
4_chromosome	31641895
4_chromosome	31642676
4_chromosome	31642690
4_chromosome	31646549
4_chromosome	31646864
4_chromosome	31650896
4_chromosome	31651895
4_chromosome	31653709
4_chromosome	31653749
4_chromosome	31653901
4_chromosome	31654064
4_chromosome	31654089
4_chromosome	31654205
4_chromosome	31655328
4_chromosome	31655500
4_chromosome	31656425
4_chromosome	31656681
4_chromosome	31657180
4_chromosome	31657261
4_chromosome	31657604
4_chromosome	31658772
4_chromosome	31659059
4_chromosome	31663301
4_chromosome	31663364
4_chromosome	31665120
4_chromosome	31665363
4_chromosome	31669064
4_chromosome	31669368
4_chromosome	31671577
4_chromosome	31671975
4_chromosome	31672679
4_chromosome	31673177
4_chromosome	31673206
4_chromosome	31673243
4_chromosome	31673244
4_chromosome	31673374
4_chromosome	31673457
4_chromosome	31673547
4_chromosome	31674345
4_chromosome	31674624
4_chromosome	31674811
4_chromosome	31675015
4_chromosome	31675022
4_chromosome	31675294
4_chromosome	31675441
4_chromosome	31676595
4_chromosome	31676936
4_chromosome	31680964
4_chromosome	31681265
4_chromosome	31681934
4_chromosome	31683431
4_chromosome	31684447
4_chromosome	31686443
4_chromosome	31687286
4_chromosome	31687391
4_chromosome	31687472
4_chromosome	31687819
4_chromosome	31688409
4_chromosome	31688636
4_chromosome	31688698
4_chromosome	31688891
4_chromosome	31688915
4_chromosome	31689100
4_chromosome	31691113
4_chromosome	31694051
4_chromosome	31695329
4_chromosome	31695375
4_chromosome	31695724
4_chromosome	31695739
4_chromosome	31696936
4_chromosome	31697040
4_chromosome	31697349
4_chromosome	31697708
4_chromosome	31698009
4_chromosome	31698069
4_chromosome	31700211
4_chromosome	31701338
4_chromosome	31701379
4_chromosome	31701455
4_chromosome	31701997
4_chromosome	31702016
4_chromosome	31702072
4_chromosome	31703640
4_chromosome	31704115
4_chromosome	31704437
4_chromosome	31704649
4_chromosome	31707438
4_chromosome	31707598
4_chromosome	31708081
4_chromosome	31709617
4_chromosome	31711008
4_chromosome	31711030
4_chromosome	31711751
4_chromosome	31712041
4_chromosome	31712959
4_chromosome	31713349
4_chromosome	31713352
4_chromosome	31713427
4_chromosome	31714824
4_chromosome	31715051
4_chromosome	31715070
4_chromosome	31715732
4_chromosome	31717523
4_chromosome	31718150
4_chromosome	31718166
4_chromosome	31718385
4_chromosome	31719395
4_chromosome	31719644
4_chromosome	31721404
4_chromosome	31722614
4_chromosome	31722643
4_chromosome	31723145
4_chromosome	31724780
4_chromosome	31724916
4_chromosome	31725907
4_chromosome	31725923
4_chromosome	31726336
4_chromosome	31727168
4_chromosome	31728295
4_chromosome	31734807
4_chromosome	31737906
4_chromosome	31738093
4_chromosome	31738195
4_chromosome	31738293
4_chromosome	31738643
4_chromosome	31739651
4_chromosome	31740300
4_chromosome	31740980
4_chromosome	31741664
4_chromosome	31742718
4_chromosome	31742920
4_chromosome	31743013
4_chromosome	31743104
4_chromosome	31744236
4_chromosome	31744907
4_chromosome	31745674
4_chromosome	31745767
4_chromosome	31746107
4_chromosome	31746189
4_chromosome	31751186
4_chromosome	31751212
4_chromosome	31755797
4_chromosome	31755878
4_chromosome	31756297
4_chromosome	31758058
4_chromosome	31758798
4_chromosome	31760463
4_chromosome	31760480
4_chromosome	31761528
4_chromosome	31763993
4_chromosome	31764201
4_chromosome	31764229
4_chromosome	31764393
4_chromosome	31765271
4_chromosome	31765360
4_chromosome	31766434
4_chromosome	31766973
4_chromosome	31770687
4_chromosome	31770991
4_chromosome	31772202
4_chromosome	31772232
4_chromosome	31772383
4_chromosome	31772391
4_chromosome	31773221
4_chromosome	31774601
4_chromosome	31774750
4_chromosome	31776287
4_chromosome	31777178
4_chromosome	31778593
4_chromosome	31778741
4_chromosome	31780050
4_chromosome	31780142
4_chromosome	31780323
4_chromosome	31781208
4_chromosome	31781387
4_chromosome	31781402
4_chromosome	31781451
4_chromosome	31781526
4_chromosome	31781690
4_chromosome	31782319
4_chromosome	31784441
4_chromosome	31784507
4_chromosome	31784615
4_chromosome	31785295
4_chromosome	31785296
4_chromosome	31785992
4_chromosome	31787256
4_chromosome	31787278
4_chromosome	31787670
4_chromosome	31787689
4_chromosome	31788876
4_chromosome	31789669
4_chromosome	31789803
4_chromosome	31789838
4_chromosome	31789906
4_chromosome	31792943
4_chromosome	31796518
4_chromosome	31797320
4_chromosome	31798683
4_chromosome	31798813
4_chromosome	31798824
4_chromosome	31799431
4_chromosome	31799439
4_chromosome	31799639
4_chromosome	31799840
4_chromosome	31799995
4_chromosome	31800875
4_chromosome	31800949
4_chromosome	31802037
4_chromosome	31806785
4_chromosome	31807371
4_chromosome	31807998
4_chromosome	31811923
4_chromosome	31812845
4_chromosome	31814325
4_chromosome	31815014
4_chromosome	31816318
4_chromosome	31821400
4_chromosome	31821434
4_chromosome	31821490
4_chromosome	31823088
4_chromosome	31823097
4_chromosome	31823151
4_chromosome	31824141
4_chromosome	31825807
4_chromosome	31826022
4_chromosome	31826176
4_chromosome	31828781
4_chromosome	31829961
4_chromosome	31830263
4_chromosome	31831309
4_chromosome	31834046
4_chromosome	31836841
4_chromosome	31837979
4_chromosome	31838218
4_chromosome	31839143
4_chromosome	31841949
4_chromosome	31842597
4_chromosome	31842618
4_chromosome	31843704
4_chromosome	31843727
4_chromosome	31847048
4_chromosome	31849099
4_chromosome	31850382
4_chromosome	31850633
4_chromosome	31851578
4_chromosome	31854496
4_chromosome	31854790
4_chromosome	31856125
4_chromosome	31856130
4_chromosome	31856187
4_chromosome	31858654
4_chromosome	31860396
4_chromosome	31860528
4_chromosome	31862577
4_chromosome	31864877
4_chromosome	31865168
4_chromosome	31865170
4_chromosome	31865858
4_chromosome	31867224
4_chromosome	31867252
4_chromosome	31867423
4_chromosome	31867902
4_chromosome	31868578
4_chromosome	31868844
4_chromosome	31869103
4_chromosome	31869768
4_chromosome	31869989
4_chromosome	31871052
4_chromosome	31871082
4_chromosome	31874602
4_chromosome	31874712
4_chromosome	31874715
4_chromosome	31874953
4_chromosome	31875950
4_chromosome	31876118
4_chromosome	31876144
4_chromosome	31876397
4_chromosome	31877475
4_chromosome	31877777
4_chromosome	31878025
4_chromosome	31878689
4_chromosome	31879631
4_chromosome	31880951
4_chromosome	31885136
4_chromosome	31885755
